,month,date,year,title,link
12534,11,4,1446년,[음]새로 만든 영조척을 나누어 줌,http://sillok.history.go.kr/id/kda_12811004_001
12535,11,4,1431년,"[음]과감한 신하, 간쟁하는 신하 모두 충신도에 기록하게 함",http://sillok.history.go.kr/id/kda_11311004_001
12536,11,4,1413년,[음]과전에서 5분의 1세를 폐지함,http://sillok.history.go.kr/id/kca_11311004_003
12537,11,4,1294년,[음]탐라가 고려에 귀속되었으므로 탐라왕자와 성주에게 예물을 하사함,http://db.history.go.kr/id/kr_031r_0010_0090_0010
12538,11,4,1288년,[음]공릉이 도굴됨,http://db.history.go.kr/id/kr_030r_0040_0110_0010
12539,11,4,1255년,[음]태묘 보수가 끝나 신주를 봉안함,http://db.history.go.kr/id/kr_024r_0050_0110_0010
12540,11,4,992년,[음]지방행정단위의 명칭을 고침,http://db.history.go.kr/id/kr_003r_0130_0030_0010
12541,11,5,2007년,"김용철 변호사, 삼성 에버랜드 전환 사채 편법 증여 사건의 법정 증언 조작 폭로",http://db.history.go.kr/id/tcct_2007_11_05_0010
12542,11,5,2002년,"전국 민주 노동 조합 총연맹, 주5일제 법안 입법 저지 총파업",http://db.history.go.kr/id/tcct_2002_11_05_0030
12543,11,5,2001년,"한나라당·자유민주연합, 구속 중인 언론 사주의 석방을 촉구하는 건의서를 서울 지방 법원장에게 제출",http://db.history.go.kr/id/tcct_2001_11_05_0030
12544,11,5,1998년,"서대문 형무소역사관, 4년 여의 복원 공사 후 재개관",http://db.history.go.kr/id/tcct_1998_11_05_0040
12545,11,5,1993년,"박철언 의원, 슬롯머신 사건에 징역 2년·추징금 6억원 선고",http://db.history.go.kr/id/tcct_1993_11_05_0020
12546,11,5,1990년,"정주영 현대그룹 명예 회장, 크렘린 대통령 집무실에서 고르바초프 소련 대통령과 면담",http://db.history.go.kr/id/tcct_1990_11_05_0010
12547,11,5,1973년,"동아일보 기자들, 〈언론 자유 수호〉 선언",http://db.history.go.kr/id/tcct_1973_11_05_0040
12548,11,5,1967년,"미군 병사 동거 여인 살해, 한미 행정 협정 후 살인 사건 1호 발생",http://db.history.go.kr/id/tcct_1967_11_05_0010
12549,11,5,1950년,"미 8군 사령부, 중공군 2개 사단 참전을 공식 확인",http://db.history.go.kr/id/tcct_1950_11_05_0020
12550,11,5,1947년,"UN 정치 위원회, 〈UN 조선 감시 위원회 설치안〉 가결, 총선거·정부 수립 등",http://db.history.go.kr/id/tcct_1947_11_05_0010
12551,11,5,1937년,"조선총독부, 재만 한인교육기관의 만주국 이양 결정",http://db.history.go.kr/id/tcmd_1937_11_05_0020
12552,11,5,1911년,"김성수, 한국인 최초의 방직회사 경성 방직 주식 회사 창립",http://db.history.go.kr/id/tcmd_1911_11_05_0020
12553,11,5,1905년,"일진회, 한국 외교권의 일본 정부에 위임 선언서 발표",http://db.history.go.kr/id/tcmd_1905_11_05_0030
12554,11,5,1882년,"[음]독일인 묄렌도르프, 외교 고문으로 고빙",http://db.history.go.kr/id/tcmd_1882_11_05_0010
12555,11,5,1855년,[음]《양현전심록》을 간행하게 함,http://sillok.history.go.kr/id/kya_10611005_002
12556,11,5,1853년,[음]유배 갈 때 가솔이 따라가게 함,http://sillok.history.go.kr/id/kya_10411005_003
12557,11,5,1801년,"[음]황사영, 정약용 등 사학죄인들을 처벌함",http://sillok.history.go.kr/id/kwa_10111005_002
12558,11,5,1796년,[음]경주 집경전의 옛터에 비석을 세워 기록하게 함,http://sillok.history.go.kr/id/kva_12011005_002
12559,11,5,1785년,[음]어가가 거둥할 때의 규식을 정함,http://sillok.history.go.kr/id/kva_10911005_001
12560,11,5,1783년,[음]자휼 전칙을 중외에 반포하고 윤음을 내림,http://sillok.history.go.kr/id/kva_10711005_003
12561,11,5,1781년,[음]이천현에 불이 나서 100여 호가 불에 탐,http://sillok.history.go.kr/id/kva_10511005_004
12562,11,5,1776년,[음]칙사 행차를 이유로 관서에서 금년에 받아들여야 하는 옛 적곡을 정지시킴,http://sillok.history.go.kr/id/kva_10011005_002
12563,11,5,1748년,[음]도성의 사표 안 전지를 전부터 경작해 오던 것은 금하지 말게 함,http://sillok.history.go.kr/id/kua_12411005_002
12564,11,5,1740년,[음]특명으로 김씨 성을 가진 늙은 궁인 두 사람을 정표함,http://sillok.history.go.kr/id/kua_11611005_008
12565,11,5,1715년,[음]《가례원류》 소유권 분쟁이 일어남,http://sillok.history.go.kr/id/ksa_14111005_002
12566,11,5,1701년,[음]무고의 옥이 일어남,http://sillok.history.go.kr/id/ksa_12711005_004
12567,11,5,1649년,[음]김육이 대동법 실시를 제의함,http://sillok.history.go.kr/id/kqa_10011005_004
12568,11,5,1631년,[음]가도에 식량 공급을 중단함,http://sillok.history.go.kr/id/kpa_10911005_004
12569,11,5,1612년,[윤]각 도 장인의 근무 현황을 조사함,http://sillok.history.go.kr/id/koa_10411105_002
12570,11,5,1608년,[음]뇌물죄 처벌을 강화함,http://sillok.history.go.kr/id/kob_10011005_001
12571,11,5,1506년,[음]조한손 등 19명을 원종공신에 추록함,http://sillok.history.go.kr/id/kka_10111005_006
12572,11,5,1503년,[음]창덕궁 근처 민가를 헐게 함,http://sillok.history.go.kr/id/kja_10911005_004
12573,11,5,1443년,[음]하삼도 전품 등급을 나누는 사목을 마련함,http://sillok.history.go.kr/id/kda_12511005_002
12574,11,5,1426년,[음]삼국 시조의 사당을 세우게 함,http://sillok.history.go.kr/id/kda_10811005_003
12575,11,5,1417년,[음]전국에 도참서 소지를 금함,http://sillok.history.go.kr/id/kca_11711005_003
12576,11,5,1413년,[음]코끼리를 전라도의 장도(獐島)에 머물게 함,http://sillok.history.go.kr/id/kca_11311005_004
12577,11,5,1402년,[음]안변 부사 조사의 등이 반란을 일으킴,http://sillok.history.go.kr/id/kca_10211005_002
12578,11,5,1341년,[음]동지날 각 지방에서 하례 전문이 오지 않음,http://db.history.go.kr/id/kr_036r_0070_0090_0010
12579,11,5,1290년,[음]국사와 전적을 강화로 옮김,http://db.history.go.kr/id/kr_030r_0060_0110_0010
12580,11,5,1249년,[음]최우가 사망하자 최항을 추밀원부사로 임명함,http://db.history.go.kr/id/kr_023r_0190_0110_0010
12581,11,5,1145년,[음]간언에 답하지 않자 낭사에서 출근을 거부함,http://db.history.go.kr/id/kr_017r_0070_0110_0010
12582,11,5,1142년,[음]8도에 사자를 보내 지방관을 감찰함,http://db.history.go.kr/id/kr_017r_0040_0110_0020
12583,11,5,926년,[음]발해가 부여성 안의 거란을 공격함,http://db.history.go.kr/id/cnkb_010r_0070_0010
12584,11,6,2007년,"비리 연루 전군표 국세청장, 현직 국세청장으로는 첫 구속",http://db.history.go.kr/id/tcct_2007_11_06_0040
12585,11,6,2002년,"대검찰청 감찰부, 피의자 구타 사망 사건 관련 현직 주임 검사를 첫 구속",http://db.history.go.kr/id/tcct_2002_11_06_0040
12586,11,6,2000년,"4월혁명회 곽태영 회장 등 2명, 박정희 전 대통령 흉상 철거 혐의로 체포영장 신청",http://db.history.go.kr/id/tcct_2000_11_06_0020
12587,11,6,1997년,"김대중·김종필·박태준 의원 회동, ‘DJP 연합’으로 정권 교체 결의",http://db.history.go.kr/id/tcct_1997_11_06_0010
12588,11,6,1979년,"계엄 사령부 합동 수사 본부장 전두환 소장, 박정희 대통령 시해 사건 전모 발표",http://db.history.go.kr/id/tcct_1979_11_06_0010
12589,11,6,1974년,"충청남도, 충남대 학생 부모인 공무원에게 데모 저지 서약서 제출토록 지시",http://db.history.go.kr/id/tcct_1974_11_06_0030
12590,11,6,1973년,"서울 형사 지법, 『반노』 작가 염재만에게 무죄 선고",http://db.history.go.kr/id/tcct_1973_11_06_0030
12591,11,6,1916년,"멕시코 메리다 지방 한인 교포들, 국어 교육을 위해 진성학교(교장 서병두) 설립",http://db.history.go.kr/id/tcmd_1916_11_06_0010
12592,11,6,1904년,"이승만, 고종의 밀지 휴대하고 미국으로 가기 위해 인천 출발",http://db.history.go.kr/id/tcmd_1904_11_06_0010
12593,11,6,1898년,"내부, 법부에 만민 공동회 혁파 명함",http://db.history.go.kr/id/tcmd_1898_11_06_0010
12594,11,6,1884년,[음]판소리 작가 신재효(1812~1884) 사망,http://db.history.go.kr/id/tcmd_1884_11_06_0030
12595,11,6,1866년,"[음]금위영, 당백전 주조",http://db.history.go.kr/id/tcmd_1866_11_06_0010
12596,11,6,1840년,[음]비변사에서 마련한 각 사의 전미 포목 절목을 별치함,http://sillok.history.go.kr/id/kxa_10611006_001
12597,11,6,1799년,[음]내사 노복들의 약탈 행위를 단속하게 함,http://sillok.history.go.kr/id/kva_12311006_004
12598,11,6,1785년,[음]영릉에 어제 어필 비를 세우고 감동 당상을 시상함,http://sillok.history.go.kr/id/kva_10911006_002
12599,11,6,1760년,[음]태조의 어휘(御諱)가 있어 북한산성 태고사에 비각을 세우게 함,http://sillok.history.go.kr/id/kua_13611006_002
12600,11,6,1735년,[음]무신난에 연루된 의금부의 죄인 김중기가 죽음,http://sillok.history.go.kr/id/kua_11111006_002
12601,11,6,1732년,[음]공명첩으로 곡식을 사서 진휼에 보태게 함,http://sillok.history.go.kr/id/kua_10811006_003
12602,11,6,1725년,[음]《열성어필》 간본을 완성함,http://sillok.history.go.kr/id/kua_10111006_001
12603,11,6,1724년,[음]유생 이의연이 상소해 선왕의 신총을 가리고 교목세가를 주륙한 무리들에게 죄줄 것을 청함,http://sillok.history.go.kr/id/kua_10011006_002
12604,11,6,1717년,[음]선혜청에서 흉년으로 감했던 관청의 수요를 원래대로 되돌리기를 청함,http://sillok.history.go.kr/id/ksa_14311006_002
12605,11,6,1698년,[음]노산 대군의 시호와 묘호를 올림,http://sillok.history.go.kr/id/ksa_12411006_002
12606,11,6,1666년,[음]전라도 산군의 대동법을 다시 실시함,http://sillok.history.go.kr/id/kra_10711006_002
12607,11,6,1649년,"[음]전라도 부안·함열 등지에는 해일 발생, 여산·함열에는 지진 발생",http://sillok.history.go.kr/id/kqa_10011006_001
12608,11,6,1648년,[음]형장 규정을 공포함,http://sillok.history.go.kr/id/kpa_12611006_001
12609,11,6,1610년,[음]호패법 시행을 논의함,http://sillok.history.go.kr/id/kob_10211006_004
12610,11,6,1539년,[음]김안국이 상평창법을 시행할 것을 청함,http://sillok.history.go.kr/id/kka_13411006_001
12611,11,6,1516년,[음]동몽학(童蒙學)을 두게 함,http://sillok.history.go.kr/id/kka_11111006_003
12612,11,6,1416년,[음]하륜 죽음,http://sillok.history.go.kr/id/kca_11611006_002
12613,11,6,1106년,[음]윤관 등이 군대를 사열함,http://db.history.go.kr/id/kr_012r_0060_0110_0030
12614,11,6,995년,[음]동자들을 요에 파견하여 거란어를 배우게 함,http://db.history.go.kr/id/cnkb_040r_0070_0120
12615,11,7,2007년,"대한 당뇨병 학회, 2003년 당뇨병 환자의 진료비가 건강 보험 총 진료비의 19%인 3조 2천억 원이라고 발표",http://db.history.go.kr/id/tcct_2007_11_07_0040
12616,11,7,2006년,"서울 중앙 지방 법원, 재청구된 론스타 경영진 체포 영장 기각",http://db.history.go.kr/id/tcct_2006_11_07_0050
12617,11,7,2005년,뉴라이트 전국 연합 창립,http://db.history.go.kr/id/tcct_2005_11_07_0030
12618,11,7,1999년,"문화방송, 이근안 전 경감 배후에 국가 안전 기획부·경찰 고위층 개입 보도",http://db.history.go.kr/id/tcct_1999_11_07_0020
12619,11,7,1978년,"미 국방부, 제3땅굴 발견으로 주한 미군 철수의 무기 연기 검토 중이라고 발표",http://db.history.go.kr/id/tcct_1978_11_07_0070
12620,11,7,1974년,"학생 시위 격화, 유신 철폐·중앙정보부 해체·특권층 재산 공개 등 요구",http://db.history.go.kr/id/tcct_1974_11_07_0070
12621,11,7,1971년,"박정희 대통령, 베트남 파병 한국군 1만 명 철수 발표",http://db.history.go.kr/id/tcct_1971_11_07_0010
12622,11,7,1967년,"한국은행, 외환 보유액 3억 880만 달러라고 발표",http://db.history.go.kr/id/tcct_1967_11_07_0020
12623,11,7,1962년,"박정희 최고 회의 의장, 혁명 주체 세력의 민정 참여는 공약에 위배되지 않는다고 언명",http://db.history.go.kr/id/tcct_1962_11_07_0010
12624,11,7,1946년,"문교부, 서울·개성·강릉·부산·목포·군산·충주·순천 등 8개 사범학교 신설 발표",http://db.history.go.kr/id/tcct_1946_11_07_0030
12625,11,7,1944년,〈사찰령 시행 규칙〉 개정,http://db.history.go.kr/id/tcmd_1944_11_07_0020
12626,11,7,1929년,"비밀 결사 학생 투쟁 지도 본부 창립, 광주 학생 운동 지도·전국화 목적",http://db.history.go.kr/id/tcmd_1929_11_07_0010
12627,11,7,1914년,"의병장 김도현(1852~1914), 〈절명시〉 남기고 동해에 투신 자결",http://db.history.go.kr/id/tcmd_1914_11_07_0030
12628,11,7,1911년,"일제, 〈국세 징수령〉 공포(1912.1.1. 시행)",http://db.history.go.kr/id/tcmd_1911_11_07_0010
12629,11,7,1898년,독립협회원 이상재·정교·남궁억 등 17명 체포됨,http://db.history.go.kr/id/tcmd_1898_11_07_0020
12630,11,7,1841년,[음]안변 등에서 물에 빠져 죽은 사람들에게 휼전을 내림,http://sillok.history.go.kr/id/kxa_10711007_001
12631,11,7,1836년,[음]흉년이 심한 함경도에 삼포를 돈으로 대신 내게 함,http://sillok.history.go.kr/id/kxa_10211007_001
12632,11,7,1795년,[음]화성의 둔전이 완성됨,http://sillok.history.go.kr/id/kva_11911007_003
12633,11,7,1794년,[음]황정으로 수입이 줄어들어 경비를 줄이자고 선혜청에서 건의함,http://sillok.history.go.kr/id/kva_11811007_005
12634,11,7,1762년,[음]제주의 기근에 곡식을 내려 진휼함,http://sillok.history.go.kr/id/kua_13811007_002
12635,11,7,1749년,[음]모든 군문의 대장에게 명하여 《속병장도설》을 편찬하게 함,http://sillok.history.go.kr/id/kua_12511007_001
12636,11,7,1748년,[음]박중후 등이 송시열과 송준길의 문묘 종사를 상소함,http://sillok.history.go.kr/id/kua_12411007_005
12637,11,7,1746년,[음]수어청에서 연환(鉛丸)이 부족하여 강계의 목반동에서 납을 채취할 것을 청함,http://sillok.history.go.kr/id/kua_12211007_003
12638,11,7,1744년,[음]《선원보략》을 개수하게 함,http://sillok.history.go.kr/id/kua_12011007_002
12639,11,7,1654년,[음]일본에 성리학 서적을 보내 줌,http://sillok.history.go.kr/id/kqa_10511007_003
12640,11,7,1615년,[음]공성 왕후 휘호를 《선원록》에 올림,http://sillok.history.go.kr/id/kob_10711007_004
12641,11,7,1605년,[음]《연병실기(鍊兵實記)》를 간행함,http://sillok.history.go.kr/id/kna_13811007_001
12642,11,7,1600년,[음]공차인들의 인마(人馬) 차출을 예전대로 하게 함,http://sillok.history.go.kr/id/kna_13311007_004
12643,11,7,1595년,[음]누르하치에게 물건을 보내 달래게 함,http://sillok.history.go.kr/id/kna_12811007_002
12644,11,7,1401년,[음]정몽주에게 영의정부사를 추증함,http://sillok.history.go.kr/id/kca_10111007_001
12645,11,7,1289년,[음]왕·공주·세자가 원으로 출발함,http://db.history.go.kr/id/kr_030r_0050_0120_0030
12646,11,7,1070년,[음]경성의 사면에 숯과 철의 저장고를 둠,http://db.history.go.kr/id/kr_008r_0140_0110_0010
12647,11,8,2007년,유엔 경제 사회 이사회 이사국으로 진출,http://db.history.go.kr/id/tcct_2007_11_08_0010
12648,11,8,2001년,"예금 보험 공사, 부실 채무 기업 조사 결과 김우중 은닉 재산이 1천 4백억 원에 이른다고 확인",http://db.history.go.kr/id/tcct_2001_11_08_0050
12649,11,8,2000년,"대우자동차, 최종 부도",http://db.history.go.kr/id/tcct_2000_11_08_0040
12650,11,8,1994년,"횡령 등 혐의 박태준 전 포항제철 회장, 건강상 이유로 불구속 기소",http://db.history.go.kr/id/tcct_1994_11_08_0040
12651,11,8,1991년,"노동부, 1992년부터 총액 임금제·시간제 근로제 도입 발표",http://db.history.go.kr/id/tcct_1991_11_08_0030
12652,11,8,1985년,"김대중·문익환 등 재야 인사 15명, 가택 연금 조치",http://db.history.go.kr/id/tcct_1985_11_08_0020
12653,11,8,1974년,"김동조 외무부 장관, 반정부 데모 가담 주한 외국인 성직자의 국외 추방령 경고",http://db.history.go.kr/id/tcct_1974_11_08_0030
12654,11,8,1948년,"주한 미군 사령부, 여수·순천 10·19 사건 진압에 미군은 개입하지 않았다는 성명 발표",http://db.history.go.kr/id/tcct_1948_11_08_0040
12655,11,8,1947년,사할린 천도(千島) 재류 동포 구출 위원회 결성,http://db.history.go.kr/id/tcct_1947_11_08_0010
12656,11,8,1945년,경찰관 대검(帶劍) 제도 폐지. 경찰봉 휴대 제도 실시,http://db.history.go.kr/id/tcct_1945_11_08_0010
12657,11,8,1943년,대학·전문학교·고보에 일제히 징집 영장 발급,http://db.history.go.kr/id/tcmd_1943_11_08_0010
12658,11,8,1930년,압록강 수풍 저수지 완공,http://db.history.go.kr/id/tcmd_1930_11_08_0020
12659,11,8,1912년,"대한인 국민회, 샌프란시스코에 중앙 총회 설립",http://db.history.go.kr/id/tcmd_1912_11_08_0030
12660,11,8,1905년,〈변호사법〉 제정,http://db.history.go.kr/id/tcmd_1905_11_08_0020
12661,11,8,1848년,"[음]유생 8,000인이 서얼의 관직 진출 허용을 상소함",http://sillok.history.go.kr/id/kxa_11411008_001
12662,11,8,1821년,[음]춘당대에 나아가 문·무과 정시를 행함,http://sillok.history.go.kr/id/kwa_12111008_001
12663,11,8,1820년,[음]청 황제의 승하와 새 황제의 즉위를 알리는 칙사가 옴,http://sillok.history.go.kr/id/kwa_12011008_001
12664,11,8,1802년,"[음]토역 정시를 실시하여 문과에 3인, 무과에 11인을 선발함",http://sillok.history.go.kr/id/kwa_10211008_003
12665,11,8,1796년,[음]김인후를 문묘에 배향하는 의식을 행함,http://sillok.history.go.kr/id/kva_12011008_001
12666,11,8,1791년,[음]서학 죄인 이승훈을 삭직하고 권일신을 위리안치 함,http://sillok.history.go.kr/id/kva_11511008_006
12667,11,8,1784년,[음]장파에 진을 설치하는 것에 대해 논의함,http://sillok.history.go.kr/id/kva_10811008_002
12668,11,8,1780년,[음]태학 유생 등이 청에서 금불상 받은 것을 비난함,http://sillok.history.go.kr/id/kva_10411008_002
12669,11,8,1748년,[음]인재의 천거를 하교함,http://sillok.history.go.kr/id/kua_12411008_001
12670,11,8,1744년,[음]소실되었던 인정문을 중건함,http://sillok.history.go.kr/id/kua_12011008_003
12671,11,8,1724년,[음]이의연이 반교문 글자를 날조한 일로 김일경이 사직을 청함,http://sillok.history.go.kr/id/kua_10011008_003
12672,11,8,1720년,[음]《숙종실록》을 편찬하게 함,http://sillok.history.go.kr/id/kta_10011008_003
12673,11,8,1675년,[음]지패법이 실시됨,http://sillok.history.go.kr/id/ksa_10111008_001
12674,11,8,1522년,[음]전라·황해도에 도적들이 횡행함,http://sillok.history.go.kr/id/kka_11711008_004
12675,11,8,1506년,[음]연산군 사망(31세),http://sillok.history.go.kr/id/kka_10111008_002
12676,11,8,1503년,[음]자수궁·수성궁 근처 민가를 헐게 함,http://sillok.history.go.kr/id/kja_10911008_004
12677,11,8,1480년,[음]숙의 윤씨가 왕비가 됨,http://sillok.history.go.kr/id/kia_11111008_001
12678,11,8,1470년,[음]권학절목을 제정함,http://sillok.history.go.kr/id/kia_10111008_005
12679,11,8,1446년,[음]언문청을 설치함,http://sillok.history.go.kr/id/kda_12811008_001
12680,11,8,1402년,[음]상호군 박순이 함주에 갔다가 조사의의 반란군에게 피살됨,http://sillok.history.go.kr/id/kca_10211008_001
12681,11,8,1360년,[음]왕이 백악의 신궁으로 거처를 옮김,http://db.history.go.kr/id/kr_039r_0050_0110_0010
12682,11,8,1325년,[음]상왕을 덕릉에 안장함,http://db.history.go.kr/id/kr_035r_0060_0120_0020
12683,11,8,1018년,[음]우산국에 농기구를 하사함,http://db.history.go.kr/id/kr_004r_0110_0120_0030
12684,11,9,2007년,세계 경제 포럼 『2007년 세계 성 격차 보고서』에서 한국은 128개국 중 평등 순위 97위,http://db.history.go.kr/id/tcct_2007_11_09_0040
12685,11,9,1995년,유엔 총회에서 1996~97년도 유엔 안전 보장 이사회 비상임 이사국으로 선출,http://db.history.go.kr/id/tcct_1995_11_09_0020
12686,11,9,1993년,"서울대학교 수의대학 황우석 교수팀, 미성숙 난자와 정자 인공 수정한 시험관 송아지 출산 성공 발표",http://db.history.go.kr/id/tcct_1993_11_09_0020
12687,11,9,1983년,"재무부, 30대 재벌 소유 부동산 1억여 평·3조 4,148억 원어치로 집계",http://db.history.go.kr/id/tcct_1983_11_09_0020
12688,11,9,1980년,"KBS, 〈전국 노래 자랑〉 첫 방영",http://db.history.go.kr/id/tcct_1980_11_09_0020
12689,11,9,1970년,〈국토 종합 개발 계획안〉 확정,http://db.history.go.kr/id/tcct_1970_11_09_0010
12690,11,9,1948년,"국방부, 여수·순천 10·19 사건 사상자가 4천여 명이라고 발표",http://db.history.go.kr/id/tcct_1948_11_09_0010
12691,11,9,1946년,국방 경비대 사열식,http://db.history.go.kr/id/tcct_1946_11_09_0010
12692,11,9,1938년,경제 경찰 제도 실시,http://db.history.go.kr/id/tcmd_1938_11_09_0010
12693,11,9,1937년,전문학교생·대학생에게 〈단발령〉 실시,http://db.history.go.kr/id/tcmd_1937_11_09_0010
12694,11,9,1920년,"〈제1차 조선교육령〉 개정, 보통학교 수업 연한을 6년 연장",http://db.history.go.kr/id/tcmd_1920_11_09_0040
12695,11,9,1919년,"김원봉·이종암 등 13명, 길림성에서 의열단(단장 김원봉) 조직",http://db.history.go.kr/id/tcmd_1919_11_09_0040
12696,11,9,1905년,일본 특명 전권 대신 이토 히로부미[伊藤博文] 내한,http://db.history.go.kr/id/tcmd_1905_11_09_0020
12697,11,9,1881년,"[음]통리 기무 아문 개편, 7사로 축소, 명칭·직함 변경",http://db.history.go.kr/id/tcmd_1881_11_09_0020
12698,11,9,1829년,[음]수적 김수온 등 10명을 모반 대역죄 등으로 처형함,http://sillok.history.go.kr/id/kwa_12911009_003
12699,11,9,1796년,[음]《화성성역의궤》가 완성됨,http://sillok.history.go.kr/id/kva_12011009_002
12700,11,9,1768년,[음]사단과 선농단 등을 고쳐 쌓게 함,http://sillok.history.go.kr/id/kua_14411009_004
12701,11,9,1764년,[음]제주에 흉년이 들어 진상하는 물품을 감하게 함,http://sillok.history.go.kr/id/kua_14011009_001
12702,11,9,1762년,[음]삼남의 흉년을 진휼하기 위해 균역청의 신포를 반으로 줄여 줌,http://sillok.history.go.kr/id/kua_13811009_002
12703,11,9,1746년,[음]《율곡전서》를 베껴 써 와서 간행하게 함,http://sillok.history.go.kr/id/kua_12211009_004
12704,11,9,1720년,[음]영의정 김창집에게 실록 총재관을 겸임하게 함,http://sillok.history.go.kr/id/kta_10011009_001
12705,11,9,1710년,[음]위원 사람들이 범월하여 청나라 사람들을 살해함,http://sillok.history.go.kr/id/ksa_13611009_001
12706,11,9,1709년,[음]파선되어 바닷물에 젖은 쌀을 백성에게 거두는 것을 정지함,http://sillok.history.go.kr/id/ksa_13511009_002
12707,11,9,1559년,[음]궁가(宮家)의 원당(願堂)을 없애게 함,http://sillok.history.go.kr/id/kma_11411009_001
12708,11,9,1518년,[음]과거 급제자가 아니면 학관(學官) 겸임을 금하게 함,http://sillok.history.go.kr/id/kka_11311009_001
12709,11,9,1503년,[음]경복궁이 내려다보이는 암자와 민가를 헐게 함,http://sillok.history.go.kr/id/kja_10911009_007
12710,11,9,1465년,[음]관인 없는 천적을 금함,http://sillok.history.go.kr/id/kga_11111009_001
12711,11,9,1460년,[음]하삼도 백성을 평안·황해·강원도에 이주시킴,http://sillok.history.go.kr/id/kga_10611009_002
12712,11,9,1447년,[음]시명지보와 대보의 쓰임을 구분함,http://sillok.history.go.kr/id/kda_12911009_001
12713,11,9,1433년,[음]황해도에 역학원을 설치함,http://sillok.history.go.kr/id/kda_11511009_003
12714,11,9,1405년,[음]남편이 죽은 지 3년이 안 되어 재혼한 강거신의 처 목씨에게 이혼을 명함,http://sillok.history.go.kr/id/kca_10511009_001
12715,11,9,1393년,[음]무략이 있는 사람을 뽑아 《진도》를 가르침,http://sillok.history.go.kr/id/kaa_10211009_001
12716,11,9,1308년,[음]왕이 팔관회의 정지를 명령함,http://db.history.go.kr/id/kr_033r_0030_0050_0020
12717,11,9,1290년,[음]궁인들을 강화로 옮김,http://db.history.go.kr/id/kr_030r_0060_0110_0030
12718,11,9,1127년,[음]왕이 봉암사 낙성식에 행차함,http://db.history.go.kr/id/kr_015r_0070_0110_0010
12719,11,10,2007년,"2007년 국내 입양률(58.3%), 처음으로 해외 입양율 초과",http://db.history.go.kr/id/tcct_2007_11_10_0010
12720,11,10,2006년,"건설교통부, 아시아 횡단 철도 관련 25개국 대표와 〈TAR 건설을 위한 정부간 협정〉 체결",http://db.history.go.kr/id/tcct_2006_11_10_0010
12721,11,10,1997년,"서울 외환시장 환율, 사상 최초로 달러 당 1,000원 돌파",http://db.history.go.kr/id/tcct_1997_11_10_0050
12722,11,10,1993년,성철 조계종 종정 다비식 거행,http://db.history.go.kr/id/tcct_1993_11_10_0020
12723,11,10,1988년,"국무회의, 〈공직자 윤리법〉 개정 의결, 차관급 이상 공직자 본인·배우자 명의 재산, 연 1회 공개",http://db.history.go.kr/id/tcct_1988_11_10_0020
12724,11,10,1978년,"서울 중부경찰서, 명동·충무로 등 번화가의 외국어 상호 표시한 19개 업소 대표를 즉심에 회부",http://db.history.go.kr/id/tcct_1978_11_10_0060
12725,11,10,1970년,"서울 지법, 셋방 연탄가스 중독사 관련 집주인에 1년형 선고",http://db.history.go.kr/id/tcct_1970_11_10_0040
12726,11,10,1967년,"미 경제조정관실 양곡 공급 중단, 전국 국민학교 급식 전면 중단",http://db.history.go.kr/id/tcct_1967_11_10_0030
12727,11,10,1956년,진보당(위원장 조봉암·간사장 윤길중) 창당,http://db.history.go.kr/id/tcct_1956_11_10_0010
12728,11,10,1950년,미군 폭격으로 압록강 철교 파괴,http://db.history.go.kr/id/tcct_1950_11_10_0050
12729,11,10,1945년,"미 군정청, 〈매일신보〉 정간 처분",http://db.history.go.kr/id/tcct_1945_11_10_0030
12730,11,10,1939년,〈조선인의 씨명에 관한 건〉(창씨 개명) 공포(1940.2.11. 시행),http://db.history.go.kr/id/tcmd_1939_11_10_0020
12731,11,10,1932년,"조선총독부, 자력 경생 운동(정신 작흥 운동) 개시",http://db.history.go.kr/id/tcmd_1932_11_10_0060
12732,11,10,1918년,"독일군 항복, 제1차 세계 대전 종식",http://db.history.go.kr/id/tcmd_1918_11_10_0020
12733,11,10,1915년,"이광수·신익희·장덕수 등, 조선 학우회 창립",http://db.history.go.kr/id/tcmd_1915_11_10_0020
12734,11,10,1910년,"미국 캔사스시 한국인들, 소년 병학원 설립, 병식 훈련 시작",http://db.history.go.kr/id/tcmd_1910_11_10_0010
12735,11,10,1885년,[음]부산에 일본 재판소 설치,http://db.history.go.kr/id/tcmd_1885_11_10_0020
12736,11,10,1844년,[음]조신의 조부모를 이장하는 유장(由狀)은 승정원에서 받아들이게 함,http://sillok.history.go.kr/id/kxa_11011010_002
12737,11,10,1840년,[음]대마 도주의 죽음을 조문하게 함,http://sillok.history.go.kr/id/kxa_10611010_002
12738,11,10,1839년,[음]정학(正學)을 밝히기 위해 서원에 제사를 올리도록 함,http://sillok.history.go.kr/id/kxa_10511010_001
12739,11,10,1825년,[음]함경도의 쌀 3만 석을 발매하여 남관으로 이무하도록 함,http://sillok.history.go.kr/id/kwa_12511010_002
12740,11,10,1823년,"[음]대마 도주의 아들에게 아명 도서를 만들어 주며, 왜관에서 은 무역을 금지하게 함",http://sillok.history.go.kr/id/kwa_12311010_001
12741,11,10,1817년,[음]월경한 죄인을 경상(境上)에서 효수하게 함,http://sillok.history.go.kr/id/kwa_11711010_001
